Time,Time Code,Version Name,Version Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",GDP (current US$) [NY.GDP.MKTP.CD],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]"
2004,YR2004,2015 Oct,201510,IDA & IBRD total,IBT,..,..,..,..
2004,YR2004,2015 Oct,201510,IDA blend,IDB,..,..,..,..
2004,YR2004,2015 Oct,201510,IDA only,IDX,..,..,..,..
2004,YR2004,2015 Oct,201510,IDA total,IDA,..,..,..,..
2004,YR2004,2015 Oct,201510,India,IND,1126419321,721585608183.523,620,2560
2004,YR2004,2015 Oct,201510,Indonesia,IDN,223268606,256836883304.41,1080,5400
2004,YR2004,2015 Oct,201510,Iran,IRN,69321953,163226579221.143,2170,11850
2004,YR2004,2015 Oct,201510,Iraq,IRQ,26320530,36627901762.063,..,9030
2004,YR2004,2015 Oct,201510,Ireland,IRL,4070262,193034765333.996,36940,32760
2004,YR2004,2015 Oct,201510,Isle of Man,IMN,79636,2758117365.04863,33330,..
2004,YR2004,2015 Oct,201510,Israel,ISR,6809000,134020972780.009,19930,24400
2004,YR2004,2015 Oct,201510,Italy,ITA,57685327,1799125900173.83,28220,28730
2004,YR2004,2015 Oct,201510,Jamaica,JAM,2634145,10173234920.3048,..,..
2004,YR2004,2015 Oct,201510,Japan,JPN,127761000,4655803055650.55,37150,29920
2004,YR2004,2015 Oct,201510,Jordan,JOR,5290000,11407566733.5341,2280,7760
2004,YR2004,2015 Oct,201510,Kazakhstan,KAZ,15012985,43151647002.6096,2300,11570
2004,YR2004,2015 Oct,201510,Kenya,KEN,34437460,16095337093.8366,470,1880
2004,YR2004,2015 Oct,201510,Kiribati,KIR,90545,102220914.840418,1600,2340
2004,YR2004,2015 Oct,201510,Korea,KOR,48039415,764880644710.649,15650,22920
2004,YR2004,2015 Oct,201510,Kosovo,XKX,1704622,3639935347.50715,..,..
2004,YR2004,2015 Oct,201510,Kuwait,KWT,2166344,59440511981.7576,28640,83700
2004,YR2004,2015 Oct,201510,Kyrgyz Republic,KGZ,5104700,2211535311.62834,400,1980
2004,YR2004,2015 Oct,201510,Lao PDR,LAO,5658894,2366398119.8821,390,2320
2004,YR2004,2015 Oct,201510,Late-demographic dividend,LTE,..,..,..,..
2004,YR2004,2015 Oct,201510,Latin America & Caribbean,LAC,464915732,1843972571896.62,3870.48254751948,8836.92271588037
2004,YR2004,2015 Oct,201510,Latin America & Caribbean (all income levels),LCN,555515431,2370133653957.95,4028.58777496314,9390.37401711459
2004,YR2004,2015 Oct,201510,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..
2004,YR2004,2015 Oct,201510,Latin America and the Caribbean (IFC classification),CLA,..,..,..,..
2004,YR2004,2015 Oct,201510,Latvia,LVA,2263122,15267165505.2542,6600,13130
2004,YR2004,2015 Oct,201510,Least developed countries: UN classification,LDC,734626511,272142466093.824,351.462402849005,1270.90164144379
2004,YR2004,2015 Oct,201510,Lebanon,LBN,3863271,20955223880.597,5600,10210
2004,YR2004,2015 Oct,201510,Lesotho,LSO,1912042,1234215384.85355,750,2230
2004,YR2004,2015 Oct,201510,Liberia,LBR,3184643,467000284.122989,90,330
2004,YR2004,2015 Oct,201510,Libya,LBY,5703224,33122307692.3077,5150,20250
2004,YR2004,2015 Oct,201510,Liechtenstein,LIE,34569,3454374269.99655,78410,..
2004,YR2004,2015 Oct,201510,Lithuania,LTU,3377075,22649483749.3705,..,12810
2004,YR2004,2015 Oct,201510,Low & middle income,LMY,5120030250,7282395233772.31,1369.27672998442,4366.08682777077
2004,YR2004,2015 Oct,201510,"Low income, excluding China and India",LIX,..,..,..,..
2004,YR2004,2015 Oct,201510,Lower middle income,LMC,2464449907,1855333639561.9,742.136133910931,3172.73200947751
2004,YR2004,2015 Oct,201510,Low-income Africa,LSA,..,..,..,..
2004,YR2004,2015 Oct,201510,Luxembourg,LUX,458095,34207847032.5304,55470,53130
2004,YR2004,2015 Oct,201510,"Macao SAR, China",MAC,458579,10258324483.4016,22110,49370
2004,YR2004,2015 Oct,201510,Madagascar,MDG,17763367,4363934416.5458,290,1160
2004,YR2004,2015 Oct,201510,Malawi,MWI,12407618,2625127097.80015,230,520
2004,YR2004,2015 Oct,201510,Malaysia,MYS,25332026,124749736842.105,4710,14210
2004,YR2004,2015 Oct,201510,Maldives,MDV,299917,1202240024.40484,4100,7780
2004,YR2004,2015 Oct,201510,Mali,MLI,12474857,4874178417.15329,350,1110
2004,YR2004,2015 Oct,201510,Malta,MLT,401268,5643525281.93441,12940,19700
2004,YR2004,2015 Oct,201510,Marshall Islands,MHL,52074,131106365.5396,3320,3510
2004,YR2004,2015 Oct,201510,Martinique,MTQ,..,..,..,..
2004,YR2004,2015 Oct,201510,Mauritania,MRT,3064882,1833444740.48262,590,2490
2004,YR2004,2015 Oct,201510,Mauritius,MUS,1221003,6385691315.22535,5040,10900
2004,YR2004,2015 Oct,201510,Mayotte,MYT,..,..,..,..
2004,YR2004,2015 Oct,201510,Mexico,MEX,108257822,770267585947.191,7390,11050
2004,YR2004,2015 Oct,201510,Micronesia,FSM,106575,239563300,2440,2860
2004,YR2004,2015 Oct,201510,Middle East & North Africa,MNA,298545580,561594689004.348,1759.08357110474,8297.83959416466
2004,YR2004,2015 Oct,201510,Middle East & North Africa (all income levels),MEA,339941989,1236914377368.57,3502.31920890839,12112.2873453373
2004,YR2004,2015 Oct,201510,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..
2004,YR2004,2015 Oct,201510,Middle East (developing only),MDE,..,..,..,..
2004,YR2004,2015 Oct,201510,Middle East and North Africa (IFC classification),CME,..,..,..,..
2004,YR2004,2015 Oct,201510,Moldova,MDA,3603945,2598231467.43671,730,3000
2004,YR2004,2015 Oct,201510,Monaco,MCO,33339,4110348444.49411,113040,..
2004,YR2004,2015 Oct,201510,Mongolia,MNG,2496621,1992066758.85229,760,4890
2004,YR2004,2015 Oct,201510,Montenegro,MNE,613353,2073255525.20487,3100,8230
2004,YR2004,2015 Oct,201510,Morocco,MAR,30093109,56948015336.0397,1740,4420
2004,YR2004,2015 Oct,201510,Mozambique,MOZ,20523159,5697991242.10618,250,600
2004,YR2004,2015 Oct,201510,Myanmar,MMR,49582751,..,..,..
2004,YR2004,2015 Oct,201510,Namibia,NAM,2002745,6606866456.87856,2760,6280
2004,YR2004,2015 Oct,201510,Nauru,NRU,..,..,..,..
2004,YR2004,2015 Oct,201510,Nepal,NPL,25198130,7273933992.74544,290,1420
2004,YR2004,2015 Oct,201510,Netherlands,NLD,16281779,646041718400.795,37250,35910
2004,YR2004,2015 Oct,201510,Netherlands Antilles,ANT,..,..,..,..
2004,YR2004,2015 Oct,201510,New Caledonia,NCL,228297,..,..,..
2004,YR2004,2015 Oct,201510,New Zealand,NZL,4087500,104072403361.345,21510,23680
2004,YR2004,2015 Oct,201510,Nicaragua,NIC,5309703,5795568204.64532,1100,3070
2004,YR2004,2015 Oct,201510,Niger,NER,12996012,3052898685.72414,220,660
2004,YR2004,2015 Oct,201510,Nigeria,NGA,136033321,87845403978.2742,610,3140
2004,YR2004,2015 Oct,201510,North America,NAC,324864038,13297813932823.2,42268.8986885842,41339.5026930804
2004,YR2004,2015 Oct,201510,North Macedonia,MKD,2038444,5682719260.0763,2590,7170
2004,YR2004,2015 Oct,201510,Northern Mariana Islands,MNP,66143,..,..,..
2004,YR2004,2015 Oct,201510,Norway,NOR,4591910,264357494659.388,54110,43280
2004,YR2004,2015 Oct,201510,OECD members,OED,1188646374,34987641512904.8,28817.3419918358,28989.297639994
2004,YR2004,2015 Oct,201510,Oman,OMN,2448194,24763589076.723,9370,35090
2004,YR2004,2015 Oct,201510,Other low-income,LIO,..,..,..,..
2004,YR2004,2015 Oct,201510,Other small states,OSS,17429452,46234617396.3129,2147.4452710193,5356.82486761837
2004,YR2004,2015 Oct,201510,Pacific island small states,PSS,2038005,4794347056.32272,2250.18212478375,4069.89838955274
2004,YR2004,2015 Oct,201510,Pakistan,PAK,150267989,97977766197.6724,640,3370
2004,YR2004,2015 Oct,201510,Palau,PLW,19805,175741581.217033,8810,11880
2004,YR2004,2015 Oct,201510,Panama,PAN,3260611,14179300000,4200,8590
2004,YR2004,2015 Oct,201510,Papua New Guinea,PNG,5940048,3927114465.90565,570,1370
2004,YR2004,2015 Oct,201510,Paraguay,PRY,5703742,8033877360.41697,1130,4410
2004,YR2004,2015 Oct,201510,Peru,PER,27273188,66694730477.6345,2300,5850
2004,YR2004,2015 Oct,201510,Philippines,PHL,84596249,91371236944.173,1400,4940
2004,YR2004,2015 Oct,201510,Poland,POL,38182222,253525770715.543,6260,12670
2004,YR2004,2015 Oct,201510,Portugal,PRT,10483861,189187484479.762,16120,20000
2004,YR2004,2015 Oct,201510,Post-demographic dividend,PST,..,..,..,..
2004,YR2004,2015 Oct,201510,Pre-demographic dividend,PRE,..,..,..,..
2004,YR2004,2015 Oct,201510,Puerto Rico,PRI,3826878,80322313000,13820,20730
2004,YR2004,2015 Oct,201510,Qatar,QAT,732096,31734065062.251,37170,99660
2004,YR2004,2015 Oct,201510,Reunion,REU,..,..,..,..
2004,YR2004,2015 Oct,201510,Romania,ROU,21451748,75794733525.1394,3000,8500
2004,YR2004,2015 Oct,201510,Russia,RUS,144067054,591016690742.798,3410,10010
2004,YR2004,2015 Oct,201510,Rwanda,RWA,8828956,2089188920.76561,230,830
2004,YR2004,2015 Oct,201510,Samoa,WSM,178794,420318071.937836,2100,4380
2004,YR2004,2015 Oct,201510,San Marino,SMR,28891,1317357834.61634,36960,..
2004,YR2004,2015 Oct,201510,Sao Tome and Principe,STP,149732,110723361.793225,710,1980
2004,YR2004,2015 Oct,201510,Saudi Arabia,SAU,24055573,258742133333.333,10530,32260
2004,YR2004,2015 Oct,201510,Senegal,SEN,10967016,8031344239.71407,670,1750
2004,YR2004,2015 Oct,201510,Serbia,SRB,7463157,24861483280.6339,3070,8040
2004,YR2004,2015 Oct,201510,Serbia and Montenegro,YUG,..,..,..,..
2004,YR2004,2015 Oct,201510,Severely Indebted,ISD,..,..,..,..
2004,YR2004,2015 Oct,201510,Seychelles,SYC,82500,839319927.272727,9280,14320
2004,YR2004,2015 Oct,201510,Sierra Leone,SLE,4870467,1431208677.30352,310,980
2004,YR2004,2015 Oct,201510,Singapore,SGP,4166700,114186643647.134,25650,47290
2004,YR2004,2015 Oct,201510,Sint Maarten (Dutch part),SXM,35316,..,..,..
2004,YR2004,2015 Oct,201510,Slovak Republic,SVK,5372280,57329401539.6077,9030,14440
2004,YR2004,2015 Oct,201510,Slovenia,SVN,1997012,34470229197.8077,15710,22490
2004,YR2004,2015 Oct,201510,Small states,SST,26070475,91799500428.6787,3095.90711379648,6589.446273785
2004,YR2004,2015 Oct,201510,Solomon Islands,SLB,457841,375109694.300817,860,1360
2004,YR2004,2015 Oct,201510,Somalia,SOM,8251054,..,..,..
2004,YR2004,2015 Oct,201510,South Africa,ZAF,46727694,228593703990.959,3770,9070
2004,YR2004,2015 Oct,201510,South Asia,SAS,1486598228,919798762608,605.904536982001,2540.60674319902
2004,YR2004,2015 Oct,201510,South Asia (IDA & IBRD),TSA,..,..,..,..
2004,YR2004,2015 Oct,201510,South Asia (IFC classification),CSA,..,..,..,..
2004,YR2004,2015 Oct,201510,South Sudan,SSD,7784488,..,..,..
2004,YR2004,2015 Oct,201510,Spain,ESP,42921895,1069555500372.49,22120,26200
2004,YR2004,2015 Oct,201510,Sri Lanka,LKA,19435000,20662525941.2986,1070,4750
2004,YR2004,2015 Oct,201510,St. Kitts and Nevis,KNA,48424,501150880.038245,9930,15570
2004,YR2004,2015 Oct,201510,St. Lucia,LCA,163462,885242280.662354,5170,8320
2004,YR2004,2015 Oct,201510,St. Martin (French part),MAF,27514,..,..,..
2004,YR2004,2015 Oct,201510,St. Vincent and the Grenadines,VCT,108563,521975101.892698,4730,7430
2004,YR2004,2015 Oct,201510,Sub-Saharan Africa,SSA,741707339,567228481550.971,652.80463112687,2164.04606308201
2004,YR2004,2015 Oct,201510,Sub-Saharan Africa (all income levels),SSF,742396040,572482988747.53,654.887543182825,2170.91265422131
2004,YR2004,2015 Oct,201510,SUB-SAHARAN AFRICA (excl. Nigeria),SXN,..,..,..,..
2004,YR2004,2015 Oct,201510,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..
2004,YR2004,2015 Oct,201510,Sub-Saharan Africa (IFC classification),CAA,..,..,..,..
2004,YR2004,2015 Oct,201510,Sudan,SDN,31176209,21457886198.4064,470,2010
2004,YR2004,2015 Oct,201510,Suriname,SUR,489312,1484092538.40527,2840,9860
2004,YR2004,2015 Oct,201510,Swaziland,SWZ,1094775,2420645241.1914,1710,4780
2004,YR2004,2015 Oct,201510,Sweden,SWE,8993531,381705425301.746,39390,34460
2004,YR2004,2015 Oct,201510,Switzerland,CHE,7389625,393541696823.482,53810,40170
2004,YR2004,2015 Oct,201510,Syrian Arab Republic,SYR,17671913,25086930693.0693,1390,..
2004,YR2004,2015 Oct,201510,"Taiwan, China",TWN,..,..,..,..
2004,YR2004,2015 Oct,201510,Tajikistan,TJK,6666628,2076148710.31813,270,1370
2004,YR2004,2015 Oct,201510,Tanzania,TZA,37935334,12825801916.6042,360,1500
2004,YR2004,2015 Oct,201510,Thailand,THA,65404522,161339790584.608,2360,8610
2004,YR2004,2015 Oct,201510,Timor-Leste,TLS,962634,466000000,740,1590
2004,YR2004,2015 Oct,201510,Togo,TGO,5428552,1937074537.98634,330,1040
2004,YR2004,2015 Oct,201510,Tonga,TON,100226,236247362.548184,2250,4340
2004,YR2004,2015 Oct,201510,Trinidad and Tobago,TTO,1290535,12884712295.9948,9570,20210
2004,YR2004,2015 Oct,201510,Tunisia,TUN,9932400,31183139301.4853,2920,7010
2004,YR2004,2015 Oct,201510,Turkey,TUR,66973561,392166275622.589,5060,10130
2004,YR2004,2015 Oct,201510,Turkmenistan,TKM,4696876,6838351088.46688,1310,4940
2004,YR2004,2015 Oct,201510,Turks and Caicos Islands,TCA,25025,..,..,..
2004,YR2004,2015 Oct,201510,Tuvalu,TUV,9646,21535683.8836479,3310,4590
2004,YR2004,2015 Oct,201510,Uganda,UGA,27114742,7940362799.17997,270,1020
2004,YR2004,2015 Oct,201510,Ukraine,UKR,47451600,64883060725.7003,1270,5980
2004,YR2004,2015 Oct,201510,United Arab Emirates,ARE,3975945,147824374345.116,37000,88260
2004,YR2004,2015 Oct,201510,United Kingdom,GBR,59987905,2298042841450.02,36170,33670
2004,YR2004,2015 Oct,201510,United States,USA,292805298,12274928000000,43680,42260
2004,YR2004,2015 Oct,201510,Upper middle income,UMC,2180487662,5296941188093.04,2318.89653469813,6483.50599597319
2004,YR2004,2015 Oct,201510,Uruguay,URY,3324096,13686333821.7864,4130,9970
2004,YR2004,2015 Oct,201510,Uzbekistan,UZB,25864350,12030023547.8807,460,2460
2004,YR2004,2015 Oct,201510,Vanuatu,VUT,204144,364996869.129618,1590,2080
2004,YR2004,2015 Oct,201510,Venezuela,VEN,26314483,112451400422.982,4050,11510
2004,YR2004,2015 Oct,201510,Vietnam,VNM,81436400,49424107709.8946,590,2780
2004,YR2004,2015 Oct,201510,Virgin Islands,VIR,107950,..,..,..
2004,YR2004,2015 Oct,201510,West Bank and Gaza,PSE,3236626,4327268309.35852,1480,3780
2004,YR2004,2015 Oct,201510,Yemen,YEM,19931617,13873500887.5612,600,3200
2004,YR2004,2015 Oct,201510,"Yemen, PDR",YMD,..,..,..,..
2004,YR2004,2015 Oct,201510,Zambia,ZMB,11725635,6221109711.75585,460,1930
2004,YR2004,2015 Oct,201510,Zimbabwe,ZWE,12867828,5805598400,420,1450
2005,YR2005,2015 Oct,201510,Low income,LIC,488164370,151950655563.639,290.879616604585,983.500063287021
2005,YR2005,2015 Oct,201510,Middle income,MIC,4704084571,8441445479797.89,1710.19437521013,5165.01331149211
2005,YR2005,2015 Oct,201510,High income,HIC,1322338351,38441893307106,29713.5348908926,30451.3835814701
2005,YR2005,2015 Oct,201510,World,WLD,6514587292,47033721325891.2,7288.08996072764,9968.76385822954
2005,YR2005,2015 Oct,201510,Afghanistan,AFG,24399948,6275076016.47174,250,1040
2005,YR2005,2015 Oct,201510,Albania,ALB,3011487,8376668351.83644,2690,6490
2005,YR2005,2015 Oct,201510,Algeria,DZA,33267887,103198217432.033,2710,10490
2005,YR2005,2015 Oct,201510,American Samoa,ASM,59117,..,..,..
2005,YR2005,2015 Oct,201510,Andorra,AND,81223,3248134606.77511,40040,..
2005,YR2005,2015 Oct,201510,Angola,AGO,17912942,28233699332.6199,1170,3290
2005,YR2005,2015 Oct,201510,Antigua and Barbuda,ATG,82565,997374111.111111,11920,18260
2005,YR2005,2015 Oct,201510,Arab League states,ARB,313508929,1179758018598.88,3465.9451913632,11270.7191638369
2005,YR2005,2015 Oct,201510,Argentina,ARG,39145491,222910837452.42,4990,..
2005,YR2005,2015 Oct,201510,Armenia,ARM,3014917,4900469515.07252,1520,4910
2005,YR2005,2015 Oct,201510,Aruba,ABW,100031,2331005586.59218,..,..
2005,YR2005,2015 Oct,201510,Australia,AUS,20394800,693338595699.895,30320,31360
2005,YR2005,2015 Oct,201510,Austria,AUT,8227829,314649048625.793,38500,34580
2005,YR2005,2015 Oct,201510,Azerbaijan,AZE,8391850,13245421880.834,1270,6280
2005,YR2005,2015 Oct,201510,"Bahamas, The",BHS,329243,7706222000,23510,22070
2005,YR2005,2015 Oct,201510,Bahrain,BHR,867014,15968726861.7021,16970,38740
2005,YR2005,2015 Oct,201510,Bangladesh,BGD,142929979,69442943089.4309,540,1800
2005,YR2005,2015 Oct,201510,Barbados,BRB,274013,3891500000,13620,12840
2005,YR2005,2015 Oct,201510,Belarus,BLR,9663000,30210091836.8294,2820,9680
2005,YR2005,2015 Oct,201510,Belgium,BEL,10478617,386954358910.583,37630,33310
2005,YR2005,2015 Oct,201510,Belize,BLZ,283279,1114202700,3680,6290
2005,YR2005,2015 Oct,201510,Benin,BEN,8182362,4358015992.82041,530,1400
2005,YR2005,2015 Oct,201510,Bermuda,BMU,64154,4868136000,..,..
2005,YR2005,2015 Oct,201510,Bhutan,BTN,651163,818869609.336513,1220,4000
2005,YR2005,2015 Oct,201510,Bolivia,BOL,9125405,9549122263.80592,1030,4010
2005,YR2005,2015 Oct,201510,Bosnia and Herzegovina,BIH,3833377,10903626824.2505,2970,6500
2005,YR2005,2015 Oct,201510,Botswana,BWA,1864003,9931223498.32788,4760,9400
2005,YR2005,2015 Oct,201510,Brazil,BRA,188479240,892106837571.518,3900,10450
2005,YR2005,2015 Oct,201510,British Virgin Islands,VGB,..,..,..,..
2005,YR2005,2015 Oct,201510,Brunei,BRN,361889,9531417164.46943,23290,67370
2005,YR2005,2015 Oct,201510,Bulgaria,BGR,7739900,29299967875.0211,3700,9980
2005,YR2005,2015 Oct,201510,Burkina Faso,BFA,13421929,5462709498.45119,410,1090
2005,YR2005,2015 Oct,201510,Burundi,BDI,7934213,1117257313.8914,130,590
2005,YR2005,2015 Oct,201510,Cambodia,KHM,13320058,6293046162.12584,460,1670
2005,YR2005,2015 Oct,201510,Cameroon,CMR,18126999,16587857509.4422,900,2190
2005,YR2005,2015 Oct,201510,Canada,CAN,32312000,1164144248225.78,33950,35230
2005,YR2005,2015 Oct,201510,Cape Verde,CPV,474224,971976952.231872,2110,3990
2005,YR2005,2015 Oct,201510,Caribbean small states,CSS,6640916,46644709704.7018,6603.69643570757,10977.9941705498
2005,YR2005,2015 Oct,201510,Cayman Islands,CYM,48623,..,..,..
2005,YR2005,2015 Oct,201510,Central African Republic,CAF,4055608,1350300947.46755,340,740
2005,YR2005,2015 Oct,201510,Central Europe and the Baltics,CEB,106254694,882425853631.287,7727.52953592548,13907.8710815151
2005,YR2005,2015 Oct,201510,Chad,TCD,10067932,6646663021.43571,470,1350
2005,YR2005,2015 Oct,201510,Channel Islands,CHI,154298,8827272727.27273,55320,..
2005,YR2005,2015 Oct,201510,Chile,CHL,16096571,124404150138.162,6340,11870
2005,YR2005,2015 Oct,201510,China,CHN,1303720000,2268594289022.03,1750,5020
2005,YR2005,2015 Oct,201510,China and India,CNI,..,..,..,..
2005,YR2005,2015 Oct,201510,Colombia,COL,43285636,146566266310.57,2920,7950
2005,YR2005,2015 Oct,201510,Comoros,COM,618632,380372884.760887,620,1290
2005,YR2005,2015 Oct,201510,Congo,COG,3503086,6087002681.74095,980,2970
2005,YR2005,2015 Oct,201510,"Congo, Dem. Rep.",COD,56089536,11964484667.9102,200,460
2005,YR2005,2015 Oct,201510,Costa Rica,CRI,4247843,19964925502.6463,4890,9520
2005,YR2005,2015 Oct,201510,Cote d'Ivoire,CIV,18132702,17084927539.8488,940,2320
2005,YR2005,2015 Oct,201510,Croatia,HRV,4442000,45416076680.8707,9870,15210
2005,YR2005,2015 Oct,201510,Cuba,CUB,11261052,42644200000,3960,12490
2005,YR2005,2015 Oct,201510,Curacao,CUW,137658,..,..,..
2005,YR2005,2015 Oct,201510,Cyprus,CYP,1032586,18270009451.3257,23580,25900
2005,YR2005,2015 Oct,201510,Czech Republic,CZE,10211216,135990215966.674,12380,21280
2005,YR2005,2015 Oct,201510,Czechoslovakia,CSK,..,..,..,..
2005,YR2005,2015 Oct,201510,Dem. People's Rep. Korea,PRK,23813324,..,..,..
2005,YR2005,2015 Oct,201510,Denmark,DNK,5419432,264559522419.917,49620,34340
2005,YR2005,2015 Oct,201510,Djibouti,DJI,778406,708633194.726566,1030,2180
2005,YR2005,2015 Oct,201510,Dominica,DMA,70542,370370370.37037,5140,7190
2005,YR2005,2015 Oct,201510,Dominican Republic,DOM,9237565,33431028340.9155,2900,7460
2005,YR2005,2015 Oct,201510,Early-demographic dividend,EAR,..,..,..,..
2005,YR2005,2015 Oct,201510,East Asia & Pacific,EAP,1894744514,3083797874167.47,1633.99210692,5129.50200400657
2005,YR2005,2015 Oct,201510,East Asia & Pacific (all income levels),EAS,2130532518,10083202601238.3,4896.99598736552,7872.91386033175
2005,YR2005,2015 Oct,201510,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..
2005,YR2005,2015 Oct,201510,East Asia and the Pacific (IFC classification),CEA,..,..,..,..
2005,YR2005,2015 Oct,201510,EASTERN EUROPE,EER,..,..,..,..
2005,YR2005,2015 Oct,201510,Ecuador,ECU,13735232,41507085000,2900,7330
2005,YR2005,2015 Oct,201510,Egypt,EGY,74942115,89685724897.1571,1240,7280
2005,YR2005,2015 Oct,201510,El Salvador,SLV,5947206,17093800000,2870,6100
2005,YR2005,2015 Oct,201510,Equatorial Guinea,GNQ,625866,8217368425.25252,4660,15790
2005,YR2005,2015 Oct,201510,Eritrea,ERI,4191273,1098424708.64444,260,1360
2005,YR2005,2015 Oct,201510,Estonia,EST,1354775,14003482153.9609,9720,15910
2005,YR2005,2015 Oct,201510,Ethiopia,ETH,76608431,12401139454.2346,160,650
2005,YR2005,2015 Oct,201510,Euro area,EMU,329490945,10523380254284,32439.341383191,30044.3082020651
2005,YR2005,2015 Oct,201510,Europe & Central Asia,ECA,249730397,897447939077.687,3231.97450731314,7958.91527769223
2005,YR2005,2015 Oct,201510,Europe & Central Asia (all income levels),ECS,872968147,16603123562607.2,19054.2123998509,20289.7315732857
2005,YR2005,2015 Oct,201510,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..
2005,YR2005,2015 Oct,201510,Europe and Central Asia (IFC classification),CEU,..,..,..,..
2005,YR2005,2015 Oct,201510,European Community,EEC,..,..,..,..
2005,YR2005,2015 Oct,201510,European Union,EUU,496306466,14315271816682.6,29238.0844001407,27756.389427551
2005,YR2005,2015 Oct,201510,Faeroe Islands,FRO,48337,1730891409.07567,..,..
2005,YR2005,2015 Oct,201510,Fiji,FJI,821820,3006784285.1229,3590,6480
2005,YR2005,2015 Oct,201510,Finland,FIN,5246096,204436015420.968,40100,32200
2005,YR2005,2015 Oct,201510,Fragile and conflict affected situations,FCS,380285290,301390218216.771,686.958375479373,2718.98752561065
2005,YR2005,2015 Oct,201510,France,FRA,63179356,2203678646934.46,36000,30910
2005,YR2005,2015 Oct,201510,French Guiana,GUF,..,..,..,..
2005,YR2005,2015 Oct,201510,French Polynesia,PYF,254884,..,..,..
2005,YR2005,2015 Oct,201510,Gabon,GAB,1377777,9458884043.94769,5580,13680
2005,YR2005,2015 Oct,201510,"Gambia, The",GMB,1440542,624173995.611616,410,1330
2005,YR2005,2015 Oct,201510,Georgia,GEO,4361400,6410941012.59189,1360,4240
2005,YR2005,2015 Oct,201510,Germany,DEU,82469422,2857629648053.72,35880,32460
2005,YR2005,2015 Oct,201510,Ghana,GHA,21389514,10731883141.8983,470,2250
2005,YR2005,2015 Oct,201510,Gibraltar,GIB,..,..,..,..
2005,YR2005,2015 Oct,201510,Greece,GRC,11092913,247671558263.898,22510,25160
2005,YR2005,2015 Oct,201510,Greenland,GRL,56935,1702543476.55709,29690,..
2005,YR2005,2015 Oct,201510,Grenada,GRD,102951,695370296.296296,6760,10160
2005,YR2005,2015 Oct,201510,Guadeloupe,GLP,..,..,..,..
2005,YR2005,2015 Oct,201510,Guam,GUM,158401,..,..,..
2005,YR2005,2015 Oct,201510,Guatemala,GTM,13183505,27211228609.2341,1990,5450
2005,YR2005,2015 Oct,201510,Guinea,GIN,9669023,2937071767.25576,340,970
2005,YR2005,2015 Oct,201510,Guinea-Bissau,GNB,1462784,586791836.059541,390,1100
2005,YR2005,2015 Oct,201510,Guyana,GUY,742495,824880550.343965,1060,4420
2005,YR2005,2015 Oct,201510,Haiti,HTI,9263409,4310356252.84034,420,1420
2005,YR2005,2015 Oct,201510,Heavily indebted poor countries (HIPC),HPC,546329345,240360042597.985,406.5870958592,1315.78234911601
2005,YR2005,2015 Oct,201510,High income: nonOECD,NOC,302879030,2835615714708.85,8624.7243294664,19367.66869072
2005,YR2005,2015 Oct,201510,High income: OECD,OEC,1019459321,35608861511055.3,35978.4962112258,33817.4389285905
2005,YR2005,2015 Oct,201510,Honduras,HND,6880181,9672006169.12994,1390,3360
2005,YR2005,2015 Oct,201510,"Hong Kong SAR, China",HKG,6813200,181569304038.046,28890,36630
2005,YR2005,2015 Oct,201510,Hungary,HUN,10087065,111890070522.215,10410,16340
2005,YR2005,2015 Oct,201510,IBRD only,IBD,..,..,..,..
2005,YR2005,2015 Oct,201510,Iceland,ISL,296734,16798498611.5014,50730,34540
2005,YR2005,2015 Oct,201510,IDA & IBRD total,IBT,..,..,..,..
2005,YR2005,2015 Oct,201510,IDA blend,IDB,..,..,..,..
2005,YR2005,2015 Oct,201510,IDA only,IDX,..,..,..,..
2005,YR2005,2015 Oct,201510,IDA total,IDA,..,..,..,..
2005,YR2005,2015 Oct,201510,India,IND,1144326293,834215013605.932,730,2840
2005,YR2005,2015 Oct,201510,Indonesia,IDN,226254703,285868619205.805,1220,5790
2005,YR2005,2015 Oct,201510,Iran,IRN,70122115,192014941988.552,2530,12640
2005,YR2005,2015 Oct,201510,Iraq,IRQ,27017712,49954890353.2609,..,9600
2005,YR2005,2015 Oct,201510,Ireland,IRL,4159914,210363014550.429,44070,34920
2005,YR2005,2015 Oct,201510,Isle of Man,IMN,80345,2971167185.35511,38690,..
2005,YR2005,2015 Oct,201510,Israel,ISR,6930100,141222006818.638,21230,24310
2005,YR2005,2015 Oct,201510,Italy,ITA,57969484,1853512498445.47,32390,29700
2005,YR2005,2015 Oct,201510,Jamaica,JAM,2643601,11239260831.7736,..,..
2005,YR2005,2015 Oct,201510,Japan,JPN,127773000,4571867441130.41,39140,31150
2005,YR2005,2015 Oct,201510,Jordan,JOR,5411000,12588665303.244,2490,8500
2005,YR2005,2015 Oct,201510,Kazakhstan,KAZ,15147029,57123671733.8952,2950,12600
